Index(['day', 'timestamp', 'product', 'bid_price_1', 'bid_volume_1',
       'bid_price_2', 'bid_volume_2', 'bid_price_3', 'bid_volume_3',
437200,TOMATOES,4994.0,0,0
437300,TOMATOES,4994.0,0,0
437300,EMERALDS,10000.0,0,0
437400,TOMATOES,4994.5,0,0
437400,EMERALDS,10000.0,0,0
437500,EMERALDS,10000.0,0,0
437500,TOMATOES,4995.0,0,0
437600,EMERALDS,10000.0,0,0
437600,TOMATOES,4994.0,0,0
437700,TOMATOES,4993.5,0,0
437700,EMERALDS,10000.0,0,0
437800,TOMATOES,4993.0,0,0
437800,EMERALDS,10000.0,0,0
437900,EMERALDS,10000.0,0,0
437900,TOMATOES,4993.5,0,0
438000,EMERALDS,10000.0,0,0
438000,TOMATOES,4994.0,0,0
438100,TOMATOES,4993.5,0,0
438100,EMERALDS,10000.0,0,0
438200,TOMATOES,4994.0,0,0
438200,EMERALDS,10000.0,0,0
438300,EMERALDS,10000.0,0,0
438300,TOMATOES,4994.0,0,0
438400,EMERALDS,10000.0,0,0
438400,TOMATOES,4994.0,0,0
438500,TOMATOES,4994.0,0,0
438500,EMERALDS,10000.0,0,0
438600,TOMATOES,4995.0,0,0
438600,EMERALDS,10000.0,0,0
438700,EMERALDS,10000.0,0,0
438700,TOMATOES,4994.5,0,0
438800,EMERALDS,10000.0,0,0
438800,TOMATOES,4994.5,0,0
438900,TOMATOES,4994.5,0,0
438900,EMERALDS,10000.0,0,0
439000,TOMATOES,4994.5,0,0
439000,EMERALDS,10000.0,0,0
439100,EMERALDS,10000.0,0,0
439100,TOMATOES,4994.0,0,0
439200,EMERALDS,10000.0,0,0
439200,TOMATOES,4994.5,0,0
439300,TOMATOES,4994.5,0,0
439300,EMERALDS,10000.0,0,0
439400,EMERALDS,10000.0,0,0
439400,TOMATOES,4994.0,0,0
439500,TOMATOES,4993.5,0,0
439500,EMERALDS,10000.0,0,0
439600,EMERALDS,10000.0,0,0
439600,TOMATOES,4992.5,0,0
439700,TOMATOES,4992.0,0,0
439700,EMERALDS,10000.0,0,0
439800,EMERALDS,10000.0,0,0
439800,TOMATOES,4992.0,0,0
439900,TOMATOES,4993.0,0,0
439900,EMERALDS,10000.0,0,0
440000,EMERALDS,10000.0,0,0
440000,TOMATOES,4992.5,0,0
440100,TOMATOES,4993.5,0,0
440100,EMERALDS,10000.0,0,0
440200,EMERALDS,10000.0,0,0
440200,TOMATOES,4997.0,0,0
440300,TOMATOES,4993.5,0,0
440300,EMERALDS,10000.0,0,0
440400,EMERALDS,10000.0,0,0
440400,TOMATOES,4993.5,0,0
440500,TOMATOES,4994.0,0,0
440500,EMERALDS,10000.0,0,0
440600,EMERALDS,10000.0,0,0
440600,TOMATOES,4994.0,0,0
440700,TOMATOES,4993.5,0,0
440700,EMERALDS,10000.0,0,0
440800,EMERALDS,10000.0,0,0
440800,TOMATOES,4993.0,0,0
440900,TOMATOES,4993.0,0,0
440900,EMERALDS,10000.0,0,0
441000,EMERALDS,10000.0,0,0
441000,TOMATOES,4992.5,0,0
441100,TOMATOES,4993.0,0,0
441100,EMERALDS,10000.0,0,0
441200,EMERALDS,10000.0,0,0
441200,TOMATOES,4998.0,0,0
441300,TOMATOES,4993.5,0,0
441300,EMERALDS,10000.0,0,0
441400,EMERALDS,10000.0,0,0
441400,TOMATOES,4994.0,0,0
441500,TOMATOES,4994.5,0,0
441500,EMERALDS,10000.0,0,0
441600,TOMATOES,4993.5,0,0
441600,EMERALDS,10000.0,0,0
441700,EMERALDS,10000.0,0,0
441700,TOMATOES,4994.0,0,0
441800,EMERALDS,10000.0,0,0
441800,TOMATOES,4995.0,0,0
441900,TOMATOES,4995.0,0,0
441900,EMERALDS,10000.0,0,0
442000,TOMATOES,4996.0,0,0
442000,EMERALDS,10000.0,0,0
442100,EMERALDS,10000.0,0,0
442100,TOMATOES,4996.5,0,0
442200,EMERALDS,10000.0,0,0
442200,TOMATOES,4996.0,0,0
442300,TOMATOES,4996.0,0,0
442300,EMERALDS,10000.0,0,0
442400,TOMATOES,4996.5,0,0
442400,EMERALDS,10000.0,0,0
442500,EMERALDS,10000.0,0,0
442500,TOMATOES,4996.0,0,0
442600,EMERALDS,10000.0,0,0
442600,TOMATOES,4996.0,0,0
442700,TOMATOES,4996.0,0,0
442700,EMERALDS,10000.0,0,0
442800,TOMATOES,4995.5,0,0
442800,EMERALDS,10000.0,0,0
442900,EMERALDS,10000.0,0,0
442900,TOMATOES,4996.0,0,0
443000,EMERALDS,10000.0,0,0
443000,TOMATOES,4995.0,0,0
443100,TOMATOES,4996.5,0,0
443100,EMERALDS,10000.0,0,0
443200,TOMATOES,4996.0,0,0
443200,EMERALDS,10000.0,0,0
443300,EMERALDS,10000.0,0,0
443300,TOMATOES,4996.5,0,0
443400,EMERALDS,10000.0,0,0
443400,TOMATOES,4995.5,0,0
443500,TOMATOES,4995.5,0,0
443500,EMERALDS,10000.0,0,0
443600,TOMATOES,4996.0,0,0
443600,EMERALDS,10000.0,0,0
443700,EMERALDS,10000.0,0,0
443700,TOMATOES,4996.0,0,0
443800,EMERALDS,10000.0,0,0
443800,TOMATOES,4996.0,0,0
443900,TOMATOES,4996.0,0,0
443900,EMERALDS,10000.0,0,0
444000,TOMATOES,4996.5,0,0
444000,EMERALDS,10000.0,0,0
444100,EMERALDS,10000.0,0,0
444100,TOMATOES,4996.5,0,0
444200,EMERALDS,10000.0,0,0
444200,TOMATOES,4997.0,0,0
444300,TOMATOES,4996.5,0,0
444300,EMERALDS,10000.0,0,0
444400,TOMATOES,4996.0,0,0
444400,EMERALDS,10000.0,0,0
444500,EMERALDS,10000.0,0,0
444500,TOMATOES,4995.5,0,0
444600,EMERALDS,10000.0,0,0
444600,TOMATOES,4996.0,0,0
444700,TOMATOES,4996.5,0,0
444700,EMERALDS,10000.0,0,0
444800,TOMATOES,4997.0,0,0
444800,EMERALDS,10000.0,0,0
444900,EMERALDS,10000.0,0,0
444900,TOMATOES,4997.5,0,0
445000,EMERALDS,10000.0,0,0
445000,TOMATOES,4997.5,0,0
445100,TOMATOES,4997.0,0,0
445100,EMERALDS,10000.0,0,0
445200,TOMATOES,4997.0,0,0
445200,EMERALDS,10000.0,0,0
445300,EMERALDS,10000.0,0,0
445300,TOMATOES,4997.0,0,0
445400,EMERALDS,10000.0,0,0
445400,TOMATOES,4997.0,0,0
445500,TOMATOES,4996.5,0,0
445500,EMERALDS,10000.0,0,0
445600,TOMATOES,4997.0,0,0
445600,EMERALDS,10000.0,0,0
445700,EMERALDS,10000.0,0,0
445700,TOMATOES,4997.0,0,0
445800,EMERALDS,10000.0,0,0
445800,TOMATOES,4996.5,0,0
445900,TOMATOES,4992.5,0,0
445900,EMERALDS,10000.0,0,0
446000,TOMATOES,4996.5,0,0
446000,EMERALDS,10000.0,0,0
446100,EMERALDS,10000.0,0,0
446100,TOMATOES,4997.0,0,0
446200,EMERALDS,10004.0,0,0
446200,TOMATOES,4997.5,0,0
446300,TOMATOES,4998.0,0,0
446300,EMERALDS,10000.0,0,0
446400,TOMATOES,4998.5,0,0
446400,EMERALDS,10000.0,0,0
446500,EMERALDS,10000.0,0,0
446500,TOMATOES,4999.0,0,0
446600,EMERALDS,10000.0,0,0
446600,TOMATOES,5000.0,0,0
446700,TOMATOES,5000.5,0,0
446700,EMERALDS,10000.0,0,0
446800,TOMATOES,5000.5,0,0
446800,EMERALDS,10000.0,0,0
446900,EMERALDS,10000.0,0,0
446900,TOMATOES,5000.0,0,0
447000,EMERALDS,10000.0,0,0
447000,TOMATOES,5000.0,0,0
447100,TOMATOES,5000.0,0,0
447100,EMERALDS,10000.0,0,0
447200,TOMATOES,4999.0,0,0
447200,EMERALDS,9996.0,0,0
447300,EMERALDS,10000.0,0,0
447300,TOMATOES,4998.0,0,0
447400,EMERALDS,9996.0,0,0
447400,TOMATOES,4998.0,0,0
447500,TOMATOES,4995.5,0,0
447500,EMERALDS,10000.0,0,0
447600,TOMATOES,4998.5,0,0
447600,EMERALDS,10000.0,0,0
447700,EMERALDS,10000.0,0,0
447700,TOMATOES,4997.5,0,0
447800,EMERALDS,10000.0,0,0
447800,TOMATOES,4997.5,0,0
447900,TOMATOES,4997.5,0,0
447900,EMERALDS,10000.0,0,0
448000,TOMATOES,4997.5,0,0
448000,EMERALDS,10000.0,0,0
448100,TOMATOES,4993.5,0,0
448100,EMERALDS,10000.0,0,0
448200,EMERALDS,10000.0,0,0
448200,TOMATOES,4997.5,0,0
448300,TOMATOES,4998.0,0,0
448300,EMERALDS,10000.0,0,0
448400,EMERALDS,10000.0,0,0
448400,TOMATOES,4994.5,0,0
448500,TOMATOES,4997.5,0,0
448500,EMERALDS,10000.0,0,0
448600,EMERALDS,10000.0,0,0
448600,TOMATOES,4997.5,0,0
448700,TOMATOES,4998.0,0,0
448700,EMERALDS,10004.0,0,0
448800,EMERALDS,10000.0,0,0
448800,TOMATOES,4997.5,0,0
448900,TOMATOES,4998.0,0,0
448900,EMERALDS,10000.0,0,0
449000,EMERALDS,10000.0,0,0
449000,TOMATOES,4998.5,0,0
449100,TOMATOES,4998.5,0,0
449100,EMERALDS,10000.0,0,0
449200,EMERALDS,10000.0,0,0
449200,TOMATOES,4998.0,0,0
449300,TOMATOES,4995.5,0,0
449300,EMERALDS,10000.0,0,0
449400,EMERALDS,10000.0,0,0
449400,TOMATOES,4998.0,0,0
449500,TOMATOES,4998.0,0,0
449500,EMERALDS,10000.0,0,0
449600,EMERALDS,10000.0,0,0
449600,TOMATOES,4997.5,0,0
449700,TOMATOES,4998.0,0,0
449700,EMERALDS,10000.0,0,0
449800,EMERALDS,10000.0,0,0
449800,TOMATOES,4998.0,0,0
449900,TOMATOES,4997.5,0,0
449900,EMERALDS,10000.0,0,0
450000,EMERALDS,10000.0,0,0
450000,TOMATOES,4993.5,0,0
450100,TOMATOES,4998.5,0,0
450100,EMERALDS,10000.0,0,0
450200,EMERALDS,10000.0,0,0
450200,TOMATOES,4999.0,0,0
450300,TOMATOES,4999.5,0,0
450300,EMERALDS,10000.0,0,0
450400,EMERALDS,10000.0,0,0
450400,TOMATOES,5000.0,0,0
450500,TOMATOES,5000.0,0,0
450500,EMERALDS,10000.0,0,0
450600,TOMATOES,5000.0,0,0
450600,EMERALDS,10000.0,0,0
450700,EMERALDS,10000.0,0,0
450700,TOMATOES,5000.5,0,0
450800,EMERALDS,10000.0,0,0
450800,TOMATOES,5000.5,0,0
450900,TOMATOES,5000.0,0,0
450900,EMERALDS,10000.0,0,0
451000,TOMATOES,5000.5,0,0
451000,EMERALDS,10000.0,0,0
451100,EMERALDS,10000.0,0,0
451100,TOMATOES,5000.5,0,0
451200,EMERALDS,10000.0,0,0
451200,TOMATOES,5000.0,0,0
451300,TOMATOES,4999.5,0,0
451300,EMERALDS,10000.0,0,0
451400,TOMATOES,4999.5,0,0
451400,EMERALDS,10000.0,0,0
451500,EMERALDS,10000.0,0,0
451500,TOMATOES,4999.0,0,0
451600,EMERALDS,10000.0,0,0
451600,TOMATOES,4999.0,0,0
451700,TOMATOES,5000.0,0,0
451700,EMERALDS,10000.0,0,0
451800,TOMATOES,5001.0,0,0
451800,EMERALDS,10000.0,0,0
451900,EMERALDS,10000.0,0,0
451900,TOMATOES,5001.0,0,0
452000,EMERALDS,10000.0,0,0
452000,TOMATOES,5001.5,0,0
452100,TOMATOES,5002.5,0,0
452100,EMERALDS,10000.0,0,0
452200,TOMATOES,5006.0,0,0
452200,EMERALDS,10000.0,0,0
452300,EMERALDS,10000.0,0,0
452300,TOMATOES,5000.5,0,0
452400,EMERALDS,10000.0,0,0
452400,TOMATOES,5004.0,0,0
452500,TOMATOES,5004.0,0,0
452500,EMERALDS,10000.0,0,0
452600,TOMATOES,5003.5,0,0
452600,EMERALDS,10000.0,0,0
452700,EMERALDS,10000.0,0,0
452700,TOMATOES,5000.5,0,0
452800,EMERALDS,10000.0,0,0
452800,TOMATOES,5004.0,0,0
452900,TOMATOES,5004.0,0,0
452900,EMERALDS,10000.0,0,0
453000,TOMATOES,5004.0,0,0
453000,EMERALDS,10000.0,0,0
453100,EMERALDS,10000.0,0,0
453100,TOMATOES,5005.0,0,0
453200,EMERALDS,9996.0,0,0
453200,TOMATOES,5007.5,0,0
453300,TOMATOES,5005.0,0,0
453300,EMERALDS,10000.0,0,0
453400,TOMATOES,5005.0,0,0
453400,EMERALDS,10000.0,0,0
453500,EMERALDS,10000.0,0,0
453500,TOMATOES,5004.5,0,0
453600,EMERALDS,10000.0,0,0
453600,TOMATOES,5005.0,0,0
453700,TOMATOES,5004.5,0,0
453700,EMERALDS,10000.0,0,0
453800,TOMATOES,5004.5,0,0
453800,EMERALDS,10000.0,0,0
453900,EMERALDS,10000.0,0,0
453900,TOMATOES,5003.5,0,0
454000,EMERALDS,10000.0,0,0
454000,TOMATOES,5004.0,0,0
454100,TOMATOES,5000.5,0,0
454100,EMERALDS,10000.0,0,0
454200,TOMATOES,5004.0,0,0
454200,EMERALDS,10000.0,0,0
454300,EMERALDS,10000.0,0,0
454300,TOMATOES,5004.0,0,0
454400,EMERALDS,10000.0,0,0
454400,TOMATOES,5004.0,0,0
454500,TOMATOES,5004.0,0,0
454500,EMERALDS,10000.0,0,0
454600,TOMATOES,5003.5,0,0
454600,EMERALDS,10000.0,0,0
454700,EMERALDS,10000.0,0,0
454700,TOMATOES,5004.5,0,0
454800,EMERALDS,10000.0,0,0
454800,TOMATOES,5003.5,0,0
454900,TOMATOES,5004.0,0,0
454900,EMERALDS,10000.0,0,0
455000,TOMATOES,5004.0,0,0
455000,EMERALDS,10000.0,0,0
455100,EMERALDS,10000.0,0,0
455100,TOMATOES,5002.5,0,0
455200,EMERALDS,10000.0,0,0
455200,TOMATOES,5002.5,0,0
455300,TOMATOES,5003.0,0,0
455300,EMERALDS,10000.0,0,0
455400,TOMATOES,5000.0,0,0
455400,EMERALDS,10000.0,0,0
455500,EMERALDS,10000.0,0,0
455500,TOMATOES,5003.0,0,0
455600,EMERALDS,10000.0,0,0
455600,TOMATOES,5003.5,0,0
455700,TOMATOES,5004.0,0,0
455700,EMERALDS,10000.0,0,0
455800,TOMATOES,5004.0,0,0
455800,EMERALDS,10000.0,0,0
455900,EMERALDS,10000.0,0,0
455900,TOMATOES,5003.5,0,0
456000,EMERALDS,10000.0,0,0
456000,TOMATOES,5003.5,0,0
456100,TOMATOES,5003.0,0,0
456100,EMERALDS,10000.0,0,0
456200,TOMATOES,5002.0,0,0
456200,EMERALDS,10000.0,0,0
456300,EMERALDS,10000.0,0,0
456300,TOMATOES,5001.0,0,0
456400,EMERALDS,10000.0,0,0
456400,TOMATOES,5001.0,0,0
456500,TOMATOES,5001.0,0,0
456500,EMERALDS,10000.0,0,0
456600,TOMATOES,5001.5,0,0
456600,EMERALDS,10000.0,0,0
456700,EMERALDS,10000.0,0,0
456700,TOMATOES,5002.0,0,0
456800,EMERALDS,10000.0,0,0
456800,TOMATOES,5002.5,0,0
456900,TOMATOES,5002.5,0,0
456900,EMERALDS,10000.0,0,0
457000,EMERALDS,10000.0,0,0
457000,TOMATOES,5002.0,0,0
457100,TOMATOES,5001.5,0,0
457100,EMERALDS,10000.0,0,0
457200,EMERALDS,10000.0,0,0
457200,TOMATOES,5001.0,0,0
457300,TOMATOES,5002.5,0,0
457300,EMERALDS,10000.0,0,0
457400,EMERALDS,10000.0,0,0
457400,TOMATOES,5002.5,0,0
457500,TOMATOES,5002.0,0,0
457500,EMERALDS,10000.0,0,0
457600,EMERALDS,10000.0,0,0
457600,TOMATOES,5002.0,0,0
457700,TOMATOES,5002.5,0,0
457700,EMERALDS,10000.0,0,0
457800,EMERALDS,10000.0,0,0
457800,TOMATOES,5002.0,0,0
457900,TOMATOES,5002.0,0,0
457900,EMERALDS,10000.0,0,0
458000,EMERALDS,10000.0,0,0
458000,TOMATOES,5001.5,0,0
458100,TOMATOES,5002.0,0,0
458100,EMERALDS,10000.0,0,0
458200,EMERALDS,10000.0,0,0
458200,TOMATOES,5002.0,0,0
458300,TOMATOES,5002.0,0,0
458300,EMERALDS,10000.0,0,0
458400,EMERALDS,9996.0,0,0
458400,TOMATOES,5001.0,0,0
458500,TOMATOES,5002.0,0,0
458500,EMERALDS,10000.0,0,0
458600,EMERALDS,10000.0,0,0
458600,TOMATOES,5001.0,0,0
458700,TOMATOES,4996.0,0,0
458700,EMERALDS,10000.0,0,0
458800,EMERALDS,10000.0,0,0
458800,TOMATOES,5000.0,0,0
458900,TOMATOES,4999.5,0,0
458900,EMERALDS,10000.0,0,0
459000,EMERALDS,10000.0,0,0
459000,TOMATOES,4999.5,0,0
459100,TOMATOES,5000.5,0,0
459100,EMERALDS,10000.0,0,0
459200,EMERALDS,10000.0,0,0
459200,TOMATOES,5000.5,0,0
459300,EMERALDS,10000.0,0,0
459300,TOMATOES,5000.5,0,0
459400,EMERALDS,10004.0,0,0
459400,TOMATOES,4996.5,0,0
459500,TOMATOES,5000.5,0,0
459500,EMERALDS,10000.0,0,0
459600,TOMATOES,5000.0,0,0
459600,EMERALDS,10000.0,0,0
459700,EMERALDS,10000.0,0,0
459700,TOMATOES,5000.0,0,0
459800,EMERALDS,10000.0,0,0
459800,TOMATOES,5000.0,0,0
459900,TOMATOES,5000.5,0,0
459900,EMERALDS,10000.0,0,0
460000,TOMATOES,5000.5,0,0
460000,EMERALDS,10000.0,0,0
460100,EMERALDS,10004.0,0,0
460100,TOMATOES,5000.5,0,0
460200,EMERALDS,10000.0,0,0
460200,TOMATOES,5001.5,0,0
460300,TOMATOES,5001.0,0,0
460300,EMERALDS,10004.0,0,0
460400,TOMATOES,5000.5,0,0
460400,EMERALDS,10000.0,0,0
460500,EMERALDS,10000.0,0,0
460500,TOMATOES,5001.0,0,0
460600,EMERALDS,10000.0,0,0
460600,TOMATOES,5000.0,0,0
460700,TOMATOES,5000.0,0,0
460700,EMERALDS,10000.0,0,0
460800,TOMATOES,5000.0,0,0
460800,EMERALDS,10000.0,0,0
460900,EMERALDS,10000.0,0,0
460900,TOMATOES,4999.5,0,0
461000,EMERALDS,10000.0,0,0
461000,TOMATOES,4999.5,0,0
461100,TOMATOES,4999.0,0,0
461100,EMERALDS,10000.0,0,0
461200,TOMATOES,4999.5,0,0
461200,EMERALDS,9996.0,0,0
461300,EMERALDS,10000.0,0,0
461300,TOMATOES,4999.5,0,0
461400,EMERALDS,10000.0,0,0
461400,TOMATOES,4999.0,0,0
461500,TOMATOES,4998.5,0,0
461500,EMERALDS,10000.0,0,0
461600,TOMATOES,4999.0,0,0
461600,EMERALDS,10000.0,0,0
461700,EMERALDS,10000.0,0,0
461700,TOMATOES,4999.0,0,0
461800,EMERALDS,10000.0,0,0
461800,TOMATOES,4998.5,0,0
461900,TOMATOES,4998.5,0,0
461900,EMERALDS,10000.0,0,0
462000,TOMATOES,4998.5,0,0
462000,EMERALDS,10000.0,0,0
462100,EMERALDS,10000.0,0,0
462100,TOMATOES,4999.0,0,0
462200,EMERALDS,10000.0,0,0
462200,TOMATOES,4999.0,0,0
462300,TOMATOES,4999.5,0,0
462300,EMERALDS,10000.0,0,0
462400,TOMATOES,4999.0,0,0
462400,EMERALDS,10000.0,0,0
462500,EMERALDS,10000.0,0,0
462500,TOMATOES,4999.5,0,0
462600,EMERALDS,10000.0,0,0
462600,TOMATOES,5000.0,0,0
462700,TOMATOES,4998.5,0,0
462700,EMERALDS,10000.0,0,0
462800,TOMATOES,4998.5,0,0
462800,EMERALDS,10000.0,0,0
462900,EMERALDS,10000.0,0,0
462900,TOMATOES,4998.0,0,0
463000,EMERALDS,10000.0,0,0
463000,TOMATOES,4997.5,0,0
463100,TOMATOES,4998.5,0,0
463100,EMERALDS,10000.0,0,0
463200,TOMATOES,4998.5,0,0
463200,EMERALDS,10000.0,0,0
463300,EMERALDS,10000.0,0,0
463300,TOMATOES,4997.0,0,0
463400,EMERALDS,10000.0,0,0
463400,TOMATOES,4997.5,0,0
463500,TOMATOES,4997.0,0,0
463500,EMERALDS,10000.0,0,0
463600,TOMATOES,4996.5,0,0
463600,EMERALDS,10000.0,0,0
463700,EMERALDS,10000.0,0,0
463700,TOMATOES,4996.5,0,0
463800,EMERALDS,10000.0,0,0
463800,TOMATOES,4996.5,0,0
463900,TOMATOES,4996.5,0,0
463900,EMERALDS,10000.0,0,0
464000,TOMATOES,4997.0,0,0
464000,EMERALDS,10000.0,0,0
464100,EMERALDS,10000.0,0,0
464100,TOMATOES,4999.5,0,0
464200,EMERALDS,10000.0,0,0
464200,TOMATOES,4997.0,0,0
464300,TOMATOES,4997.0,0,0
464300,EMERALDS,10000.0,0,0
464400,TOMATOES,4997.5,0,0
464400,EMERALDS,10000.0,0,0
464500,EMERALDS,10000.0,0,0
464500,TOMATOES,4996.5,0,0
464600,EMERALDS,10000.0,0,0
464600,TOMATOES,4996.5,0,0
464700,TOMATOES,4997.0,0,0
464700,EMERALDS,10000.0,0,0
464800,TOMATOES,4997.0,0,0
464800,EMERALDS,10000.0,0,0
464900,EMERALDS,10000.0,0,0
464900,TOMATOES,4993.5,0,0
465000,EMERALDS,10000.0,0,0
465000,TOMATOES,4995.5,0,0
465100,TOMATOES,4995.5,0,0
465100,EMERALDS,10000.0,0,0
465200,TOMATOES,4995.5,0,0
465200,EMERALDS,10000.0,0,0
465300,EMERALDS,10000.0,0,0
465300,TOMATOES,4995.5,0,0
465400,EMERALDS,10000.0,0,0
465400,TOMATOES,4996.0,0,0
465500,TOMATOES,4996.0,0,0
465500,EMERALDS,10000.0,0,0
465600,TOMATOES,4994.5,0,0
465600,EMERALDS,10000.0,0,0
465700,EMERALDS,10000.0,0,0
465700,TOMATOES,4995.0,0,0
465800,EMERALDS,10000.0,0,0
465800,TOMATOES,4994.5,0,0
465900,TOMATOES,4995.0,0,0
465900,EMERALDS,10000.0,0,0
466000,EMERALDS,10000.0,0,0
466000,TOMATOES,4994.5,0,0
466100,TOMATOES,4994.0,0,0
466100,EMERALDS,10000.0,0,0
466200,EMERALDS,10000.0,0,0
466200,TOMATOES,4994.0,0,0
466300,TOMATOES,4993.0,0,0
466300,EMERALDS,10000.0,0,0
466400,EMERALDS,10000.0,0,0
466400,TOMATOES,4992.0,0,0
466500,TOMATOES,4991.5,0,0
466500,EMERALDS,10000.0,0,0
466600,EMERALDS,10000.0,0,0
466600,TOMATOES,4994.0,0,0
466700,TOMATOES,4991.5,0,0
466700,EMERALDS,10000.0,0,0
466800,EMERALDS,10000.0,0,0
466800,TOMATOES,4991.0,0,0
466900,TOMATOES,4990.5,0,0
466900,EMERALDS,10000.0,0,0
467000,EMERALDS,10000.0,0,0
467000,TOMATOES,4990.5,0,0
467100,TOMATOES,4991.0,0,0
467100,EMERALDS,10000.0,0,0
467200,EMERALDS,10000.0,0,0
467200,TOMATOES,4990.5,0,0
467300,TOMATOES,4990.5,0,0
467300,EMERALDS,10000.0,0,0
467400,EMERALDS,10000.0,0,0
467400,TOMATOES,4990.0,0,0
467500,TOMATOES,4990.0,0,0
467500,EMERALDS,10000.0,0,0
467600,EMERALDS,10000.0,0,0
467600,TOMATOES,4990.5,0,0
467700,TOMATOES,4989.5,0,0
467700,EMERALDS,10000.0,0,0
467800,EMERALDS,10000.0,0,0
467800,TOMATOES,4990.0,0,0
467900,TOMATOES,4990.5,0,0
467900,EMERALDS,10000.0,0,0
468000,EMERALDS,10000.0,0,0
468000,TOMATOES,4991.0,0,0
468100,TOMATOES,4991.0,0,0
468100,EMERALDS,10000.0,0,0
468200,TOMATOES,4992.0,0,0
468200,EMERALDS,10000.0,0,0
468300,EMERALDS,10000.0,0,0
468300,TOMATOES,4992.0,0,0
468400,EMERALDS,10000.0,0,0
468400,TOMATOES,4991.5,0,0
468500,TOMATOES,4991.5,0,0
468500,EMERALDS,10000.0,0,0
468600,TOMATOES,4991.5,0,0
468600,EMERALDS,10000.0,0,0
468700,EMERALDS,10000.0,0,0
468700,TOMATOES,4991.5,0,0
468800,EMERALDS,10000.0,0,0
468800,TOMATOES,4991.0,0,0
468900,TOMATOES,4991.0,0,0
468900,EMERALDS,10000.0,0,0
469000,TOMATOES,4991.0,0,0
469000,EMERALDS,10000.0,0,0
469100,EMERALDS,10000.0,0,0
469100,TOMATOES,4991.5,0,0
469200,EMERALDS,10000.0,0,0
469200,TOMATOES,4991.5,0,0
469300,TOMATOES,4992.0,0,0
469300,EMERALDS,10000.0,0,0
469400,TOMATOES,4991.5,0,0
469400,EMERALDS,10000.0,0,0
469500,EMERALDS,10000.0,0,0
469500,TOMATOES,4990.5,0,0
469600,EMERALDS,10000.0,0,0
469600,TOMATOES,4990.5,0,0
469700,TOMATOES,4990.5,0,0
469700,EMERALDS,10000.0,0,0
469800,TOMATOES,4990.5,0,0
469800,EMERALDS,10000.0,0,0
469900,EMERALDS,10000.0,0,0
469900,TOMATOES,4991.0,0,0
470000,EMERALDS,10000.0,0,0
470000,TOMATOES,4991.0,0,0
470100,TOMATOES,4991.0,0,0
470100,EMERALDS,10000.0,0,0
470200,TOMATOES,4991.0,0,0
470200,EMERALDS,10000.0,0,0
470300,EMERALDS,10000.0,0,0
470300,TOMATOES,4991.5,0,0
470400,EMERALDS,10000.0,0,0
470400,TOMATOES,4991.5,0,0
470500,TOMATOES,4996.0,0,0
470500,EMERALDS,10000.0,0,0
470600,TOMATOES,4992.0,0,0
470600,EMERALDS,10000.0,0,0
470700,EMERALDS,10000.0,0,0
470700,TOMATOES,4992.0,0,0
470800,EMERALDS,10000.0,0,0
470800,TOMATOES,4992.0,0,0
470900,TOMATOES,4992.0,0,0
470900,EMERALDS,10000.0,0,0
471000,TOMATOES,4991.5,0,0
471000,EMERALDS,10000.0,0,0
471100,EMERALDS,10000.0,0,0
471100,TOMATOES,4991.0,0,0
471200,EMERALDS,10000.0,0,0
471200,TOMATOES,4990.0,0,0
471300,TOMATOES,4989.5,0,0
471300,EMERALDS,10000.0,0,0
471400,TOMATOES,4989.5,0,0
471400,EMERALDS,10000.0,0,0
471500,EMERALDS,10000.0,0,0
471500,TOMATOES,4989.0,0,0
471600,EMERALDS,10000.0,0,0
471600,TOMATOES,4989.0,0,0
471700,TOMATOES,4988.5,0,0
471700,EMERALDS,10000.0,0,0
471800,TOMATOES,4988.5,0,0
471800,EMERALDS,10000.0,0,0
471900,EMERALDS,10000.0,0,0
471900,TOMATOES,4988.5,0,0
472000,EMERALDS,10000.0,0,0
472000,TOMATOES,4989.0,0,0
472100,TOMATOES,4989.5,0,0
472100,EMERALDS,10000.0,0,0
472200,TOMATOES,4990.0,0,0
472200,EMERALDS,9996.0,0,0
472300,EMERALDS,10000.0,0,0
472300,TOMATOES,4989.0,0,0
472400,EMERALDS,10000.0,0,0
472400,TOMATOES,4989.0,0,0
472500,TOMATOES,4988.0,0,0
472500,EMERALDS,10000.0,0,0
472600,TOMATOES,4988.5,0,0
472600,EMERALDS,10000.0,0,0
472700,EMERALDS,10000.0,0,0
472700,TOMATOES,4988.5,0,0
472800,EMERALDS,10000.0,0,0
472800,TOMATOES,4988.5,0,0
472900,TOMATOES,4989.0,0,0
472900,EMERALDS,10000.0,0,0
473000,TOMATOES,4988.5,0,0
473000,EMERALDS,10000.0,0,0
473100,EMERALDS,10000.0,0,0
473100,TOMATOES,4988.5,0,0
473200,EMERALDS,10000.0,0,0
473200,TOMATOES,4989.0,0,0
473300,TOMATOES,4989.0,0,0
473300,EMERALDS,10000.0,0,0
473400,TOMATOES,4988.5,0,0
473400,EMERALDS,10000.0,0,0
473500,EMERALDS,10000.0,0,0
473500,TOMATOES,4989.0,0,0
473600,EMERALDS,10000.0,0,0
473600,TOMATOES,4988.5,0,0
473700,TOMATOES,4988.0,0,0
473700,EMERALDS,10004.0,0,0
473800,TOMATOES,4987.5,0,0
